,black_rating,id,rated,turns,victory_status,white_rating,winner
15175,1500,TbhqYcD7,False,100,mate,1587,black
15176,1500,UgYu8QDP,False,61,mate,1587,white
15177,1587,wPfTXs7C,False,3,resign,1500,white
15178,1587,uaAeTsDl,False,117,mate,1500,white
15179,1587,0g91ENS0,False,73,resign,1500,white
15180,1500,G2ACcy8D,True,71,draw,1584,draw
15181,1500,hvYZ5Kih,False,97,outoftime,1584,white
15182,1584,9wlwPGbR,False,42,mate,1500,black
15183,1589,8A2lNGm2,True,73,mate,1780,white
15184,1589,3vdamyvx,False,44,mate,1554,black
15185,1500,YY9WD134,False,16,resign,1589,black
15186,1255,pWwB7D2m,False,17,mate,1589,white
15187,1141,TdS6Yeyn,False,40,mate,1589,black
15188,1489,DwBtOM8N,False,57,mate,1589,white
15189,1337,figor6cB,False,15,resign,1589,white
15190,1500,5701Gypj,False,91,mate,1589,white
15191,1348,6khuM0bv,False,66,mate,1589,black
15192,1589,Um7Ho1JI,False,49,resign,1500,white
15193,1589,ZqTJXUnJ,False,53,resign,1500,white
15194,1589,xiKWjYnT,False,32,mate,1372,black
15195,1500,oeFTcMMR,False,61,mate,1589,white
15196,1589,7BRR7tKi,False,62,draw,1437,draw
15197,1500,6UqoGhbY,False,161,mate,1589,white
15198,1500,COgX2T2d,False,39,resign,1589,white
15199,1589,GlTwbEsO,False,52,resign,1500,black
15200,1519,N7gUHZmU,True,39,resign,1580,white
15201,1251,pbCwWhOY,True,43,resign,1570,white
15202,1565,0V9zOi4B,True,46,mate,1288,black
15203,1349,AzyA8Uke,True,15,mate,1560,white
15204,1554,2HdVc9ij,True,62,mate,1500,black
15205,1554,zpTfj13g,False,105,mate,1500,white
15206,1500,QbXVKKKF,False,19,resign,1554,white
15207,1554,BM3taavP,False,68,resign,1399,black
15208,1554,zmZ7kZ6a,False,38,mate,1362,black
15209,1554,gMYWLkQw,False,31,mate,1145,white
15210,1347,kP1IhuNP,False,15,resign,1554,white
15211,1236,BGx5VAX2,False,41,resign,1554,white
15212,1577,mqnUNw8n,True,61,resign,1564,black
15213,1564,QQyYWPYE,False,110,mate,1364,black
15214,1500,6cgVnnsf,False,53,resign,1564,white
15215,1564,db9u3aNu,False,56,mate,1500,black
15216,1500,cjpHSTzR,False,65,resign,1564,white
15217,1564,6reSQ2PG,False,26,resign,1500,white
15218,1921,oEIBd8Uj,True,51,resign,1876,white
15219,1841,cugaoYsl,True,103,resign,1865,white
15220,1862,9UlJEozr,True,48,mate,1536,black
15221,1724,NnXnCCBt,True,96,resign,1878,black
15222,1868,EDnzzPyq,True,120,mate,1844,black
15223,1855,h9LHfA4g,True,96,outoftime,1732,black
15224,1878,xmAHncja,True,64,resign,1867,black
15225,1859,XhDvnoiu,True,66,resign,1730,black
15226,1844,jngouA5T,True,80,resign,1948,black
15227,1858,ALbhF2tM,True,41,resign,1918,white
15228,1907,pOmlJXGQ,True,57,mate,1844,white
15229,1842,uCl2kfgS,True,109,draw,1905,draw
15230,1732,jkOMvKVE,True,36,resign,1834,white
15231,1770,F4BG9EjO,True,79,resign,1823,white
15232,1835,fpmtjVIY,True,79,resign,1813,white
15233,1509,hP0w0kj4,True,58,resign,1856,black
15234,1878,mGOUgkCA,True,65,mate,1453,white
15235,1957,tKWKm5On,True,48,resign,1888,black
15236,1816,KClCSjD5,True,75,mate,1878,white
15237,1893,ggxUNveJ,True,41,mate,1804,white
15238,1873,isEz6lCq,True,69,mate,1881,white
15239,1874,iva8Cwfj,True,82,resign,1705,black
15240,1896,isRy7R3f,True,33,resign,1469,white
15241,1863,yqB3IfVr,True,74,resign,1910,black
15242,1908,F4b9PkVa,True,74,mate,1493,black
15243,1384,JsbyIJxA,True,88,resign,1931,black
15244,1985,oxT1NI8V,True,40,resign,1941,black
15245,1927,ay64Kn5f,True,112,resign,1998,black
15246,1625,uHaqRd9Z,True,81,resign,1923,white
15247,1932,LRcz7bL8,True,51,resign,2003,white
15248,1552,LsYjcJxa,True,37,resign,1930,white
15249,1918,NoC0K3V7,True,39,resign,1914,black
15250,1934,xRdhIIzx,True,79,resign,1807,white
15251,1909,vWH6XRWh,True,80,resign,1947,black
15252,1534,iUbav8oZ,True,95,mate,1945,white
15253,1940,FxScpydc,True,64,mate,1691,black
15254,1934,KohsXbaK,True,47,resign,1759,black
15255,1914,qPGgzNom,True,54,resign,1947,black
15256,1959,jgPpnVeV,True,45,resign,1953,white
15257,1951,3Dcci0sm,True,58,mate,1820,black
15258,1815,4aS8X2rI,True,39,resign,1943,white
15259,1957,kJZx64sX,True,48,resign,1890,white
15260,1613,znrnFTda,True,63,mate,1954,white
15261,1784,1KvcPdY2,True,63,resign,1947,white
15262,1469,8ouUnrGe,True,59,resign,1946,white
15263,1943,IAf8NB1e,True,122,draw,2019,draw
15264,2156,smTpeXpy,True,28,resign,1949,black
15265,1517,Zh9J5eHD,True,137,mate,1502,white
15266,1507,ZXV5huAr,True,35,resign,1720,white
15267,1519,WPRh1lGW,True,34,resign,1504,white
15268,1507,7nEZj8yt,True,74,resign,1536,black
15269,1913,yUlf7JFn,True,46,resign,1509,black
15270,1577,tdyLqVHe,True,69,outoftime,1495,white
15271,1511,9W7ulGQA,True,91,resign,1366,white
15272,1319,yvCM1OF2,True,49,mate,1505,white
15273,1506,8tnDGm5v,True,40,resign,1952,white
15274,1951,6UdWRSDC,True,18,resign,1508,black
15275,1517,asKG6ooq,True,25,resign,1572,white
15276,1554,R6ewsQHD,True,84,resign,1527,black
15277,1513,yT7oLzyF,True,54,resign,1632,black
15278,1762,O3OasHDr,True,32,resign,1517,black
15279,1482,G65P4yPT,True,127,mate,1507,white
15280,1522,qrA6YdXH,True,65,resign,1382,white
15281,1542,08tpZIU3,False,31,resign,1522,white
15282,1536,SPjMzlSi,True,39,resign,1453,white
15283,1291,AuMnlsE5,True,15,resign,1531,white
15284,1543,2ki5CXKq,True,31,resign,1516,white
15285,1267,77E9A3EL,False,55,mate,1543,white
15286,1500,nruUJ1Fp,False,39,mate,1543,white
15287,1558,9DkLUGt2,True,63,mate,1404,white
15288,1614,gmHfEniu,True,68,resign,1568,black
15289,1573,5fxBHnZt,True,27,resign,1795,white
15290,1389,7MP9vr1Z,True,79,resign,1567,white
15291,1576,HZtUrlrB,True,65,outoftime,1624,white
15292,1566,Zq3HBUYe,True,76,resign,1557,black
15293,1500,4ag8NRul,True,20,resign,1559,white
15294,1571,76bV2AII,True,41,resign,1532,white
15295,1586,HMPvndpK,True,50,resign,1582,black
15296,1593,KkOC5RhA,True,101,outoftime,1575,white
15297,1519,cE27CaDy,True,22,resign,1607,black
15298,1589,zyP3hNfg,True,161,mate,1596,white
15299,1582,CI0HhGdV,True,136,mate,1701,black
15300,1651,I14Uf8As,True,80,resign,1590,black
15301,1582,djk307Ib,True,56,resign,1506,black
15302,1568,S0Fzaszc,True,106,mate,1653,black
15303,1198,7JDisqZS,True,5,resign,1315,white
15304,1276,gPqagyAO,True,14,outoftime,1227,black
15305,1284,sl3IlOq3,True,68,mate,1334,black
15306,1335,oaZxcqIg,True,71,mate,1297,white
15307,1495,Ka9CoQWb,True,58,resign,1503,black
15308,1503,64ZOso6q,False,80,draw,1149,draw
15309,1503,23q1DeHt,False,106,resign,1149,black
15310,1473,s2zB1giZ,True,57,mate,1493,white
15311,1505,Ml4wDXzD,True,33,resign,1461,white
15312,1505,wp9sHStZ,False,39,resign,1423,white
15313,1331,Y26qBTx8,True,92,mate,1251,black
15314,1269,DmeXYb2X,True,21,resign,1309,white
15315,1186,FoZIbG7C,True,55,mate,1290,white
15316,1307,D14Ffa1S,True,18,resign,1459,white
15317,1360,VhOG8MQx,True,40,resign,1335,black
15318,1304,fTqYnlCw,True,43,resign,1286,black
15319,1301,efGZ6wm1,True,14,outoftime,1284,black
15320,1184,40Q89FBH,True,30,resign,1368,black
15321,1438,j99HTPWR,True,54,outoftime,1415,black
15322,1470,yu6YIXtH,True,63,outoftime,1486,white
15323,1549,hlLPMRRd,True,44,resign,1536,black
15324,1461,qQxWn7Ro,True,56,resign,1418,black
15325,1726,JxbKQKuv,True,86,resign,1512,black
15326,1590,oRkcImlP,True,27,mate,1765,white
15327,1500,7dxmpzfi,True,50,mate,1271,black
15328,1186,ceqjE90V,True,38,resign,1063,black
15329,1265,48lelPgD,True,34,resign,1500,black
15330,1460,XdC6iN0V,True,55,resign,1495,white
15331,1508,9kiQQOHm,True,71,resign,1461,white
15341,1834,N1cL9YYe,True,82,mate,1762,black
15342,1729,XXTea2bg,True,65,resign,1740,white
15343,1851,vb31rYEn,True,62,mate,1758,black
15344,1749,h10SVrwy,True,58,outoftime,1916,black
15345,1592,LS2q6BCI,True,49,mate,1730,white
15346,1527,VVXBfiiv,True,43,mate,1713,white
15347,1653,4g4xWHhC,True,44,outoftime,1987,black
15348,1660,UHvTxJpS,True,91,outoftime,2039,white
15349,1891,v9G8nWOu,True,57,mate,1598,white
15350,2117,VH1H3hRX,True,127,mate,1506,white
15351,1432,YdLIu6Qa,True,70,mate,1783,black
15352,1629,sltlH2Q2,True,47,mate,1361,white
15353,1417,qfeRCFXw,False,59,mate,1682,white
15354,1682,FeNqpLxI,False,19,resign,1389,black
15355,1500,PzkfduMK,False,45,mate,1682,white
15356,1682,rwM4Zna2,False,42,mate,1500,black
15357,1500,03oeRSt4,False,19,resign,1682,white
15371,1897,g0Ntsj8u,True,124,mate,1930,black
15372,1904,vlsOPiPK,True,43,resign,2012,white
15373,1977,c3BlK1pu,True,37,mate,1891,white
15374,1828,GfvBHbtH,True,53,resign,1882,white
15375,1873,lg4zfS6h,True,80,resign,1822,black
15376,1884,tZHwPCdE,True,91,resign,1890,white
15377,1873,3TG3CiCk,True,109,draw,1884,draw
15378,1896,irGiRqL9,True,51,resign,1861,white
15379,1942,l7QDur4k,True,43,resign,1883,white
15395,1537,D7lzeY9R,True,141,mate,1630,white
15396,1631,cYDROugJ,True,153,draw,1588,draw
15397,1621,hzrCX13H,True,76,mate,1601,black
15398,1611,58oI0BY9,True,73,mate,1610,white
15399,1600,1OXB2VkT,True,24,resign,1550,black
15400,1587,1JDMLDym,True,81,resign,1677,black
15401,1653,IbBY2Y9Z,True,57,outoftime,1573,white
15402,1587,hd8JcVCP,True,35,resign,1561,white
15403,1570,LGFgGynu,True,39,mate,1638,white
15404,1548,mwjg19tR,True,31,mate,1559,white
15405,1566,TdUyvW0k,True,47,resign,1699,white
15406,1494,fDW8Ogbj,True,137,mate,1557,white
15407,1546,7VHhNWBw,True,58,resign,1532,black
15408,1532,kmzmctbt,True,112,outoftime,1616,black
15409,1550,LuFQVm1z,True,48,resign,1543,black
15410,1555,lWjBzzEo,True,59,mate,1533,white
15411,1562,RMjCSsvi,True,109,mate,1727,white
15412,1491,saOGoE6b,True,69,resign,1552,white
15413,1557,KXsJ7tv7,True,55,resign,1814,white
15414,1852,WYTDnso9,True,52,mate,1561,black
15415,1557,8lKarkkE,True,134,resign,1271,black
15416,1356,Z2H1sPV9,True,109,mate,1551,white
15417,1561,neyNVLgD,True,90,resign,1604,white
15418,1738,LRVkrNCd,True,63,mate,1544,white
15419,1578,BGwJ9Mfs,True,62,resign,1568,black
15420,1562,bp4vXq9C,True,38,resign,1360,black
15421,1503,uje32pf5,True,31,resign,1552,white
15422,1539,yuxeH5GX,True,166,mate,1562,black
15423,1737,5Xaei3C7,True,114,mate,1483,black
15424,1727,Fc7Q9vC6,True,66,resign,1488,black
15425,1490,uL3SlMnp,True,43,mate,1880,white
15426,1493,q2ziIZyK,True,103,mate,1898,white
15427,1667,zqZPOexP,True,54,resign,1499,black
15428,1484,myMzCnMq,True,140,mate,1579,black
15429,1465,mR2sjm5C,True,73,draw,1485,draw
15430,1201,aVuvY5fH,True,49,mate,1463,white
15431,1466,KvtSpKJm,True,25,resign,1785,white
15432,1742,zSlX5RdI,True,34,mate,1470,black
15433,1474,UMU3AdIg,True,45,mate,1786,white
15434,2012,anclgD6L,True,44,mate,1475,black
15435,1477,wazGjVog,True,123,mate,1864,white
15436,1480,iotkfqxO,True,43,resign,1826,white
15437,1469,6qAcWuDW,True,39,resign,1469,white
15438,1462,FbHcuq5L,True,40,resign,1302,black
15439,1609,tpAPwIMR,True,58,mate,1469,black
15440,1455,BfslVgla,True,66,resign,1566,black
15441,1610,nUPLvZ62,True,22,mate,1462,black
15442,1231,tNiFYwtw,True,54,resign,1480,black
15443,1698,LBQLWRxk,False,52,mate,1500,black
15444,1783,BsONneUC,True,61,resign,1720,white
15445,1792,8JhV6fc7,True,31,resign,1855,white
15446,1801,ogsh8hnL,True,183,mate,1847,white
15447,1743,VAu2zEz1,True,159,resign,1792,white
15448,1988,jE4JnJ7g,True,116,mate,1798,black
15449,1756,nmhiTbyy,True,53,resign,1788,white
15450,1789,QFFjQekt,True,114,draw,1755,draw
15451,1789,sm38zLJI,False,96,resign,1696,black
15452,1832,j5DZ1XlO,True,141,resign,1799,black
15453,1500,YvibR3mW,False,151,resign,1799,white
15454,1799,YuEzIiPO,False,98,resign,1562,black
15455,1500,tol4VyjZ,False,105,outoftime,1799,white
15456,1808,sattWoMn,True,131,mate,1851,white
15457,1799,DLlpiwHs,True,77,resign,1749,black
15458,1734,UViWF0rr,True,105,resign,1790,white
15459,1790,zG9qJK1H,False,55,mate,1340,white
15460,1794,8MNSeOwN,True,72,mate,1801,black
15461,1377,8VqbwVT1,False,87,resign,1801,white
15462,1801,tiTY4e9t,False,62,mate,1729,black
15463,1729,hV9fZ1lV,False,53,mate,1801,white
15464,1801,01C2scaa,False,75,mate,1500,white
15465,1500,kKoGFlwD,False,26,mate,1801,black
15466,1914,iTyqXQZT,True,142,mate,1808,black
15467,1821,sTnGfxKL,True,49,resign,1755,white
15468,1835,BoaQwwkj,True,87,resign,1716,white
15469,1632,CoAWRNS4,False,88,draw,1835,draw
15470,1632,fFzAsv56,False,107,resign,1835,white
15471,1809,tPWr9fKl,True,132,mate,1847,black
15472,1770,K8ufptVD,True,38,mate,1860,black
15473,1851,qdrg4Ayw,True,110,mate,1784,black
15474,1832,4fKN5pjS,True,81,mate,1841,white
15475,1851,MzijfIEh,True,129,mate,1850,white
15476,1703,kA8YRHSS,False,126,mate,1851,black
15477,1703,nkwsXj62,False,123,resign,1851,white
15478,1853,zdy2Ki2X,True,222,draw,1851,draw
15479,1864,V7yCAqTM,True,31,mate,1839,white
15480,1890,tJQ8pRIU,True,101,resign,1808,white
15481,1878,dvVcqbIR,True,74,resign,1643,black
15482,2621,RIbXWfIW,False,97,resign,1876,white
15483,1880,bI4negbb,True,88,outoftime,1886,black
15484,1922,R5YGfBVd,True,114,draw,1875,draw
15485,1890,8EyJ6CtB,True,27,resign,1828,black
15486,1840,tcXGyXyV,True,31,resign,2008,white
15487,1882,fc2bW3IY,True,52,mate,1861,black
15488,1836,u9cRcHkn,True,72,resign,1856,black
15489,1860,YDJvcybq,True,66,resign,1865,white
15490,1836,GOzG9NmV,True,68,mate,1814,black
15491,1802,ouWAYxxX,True,70,mate,1869,black
15492,1509,8SoIIiyq,True,27,resign,1865,white
15493,1842,tTEmNTh0,True,50,resign,1542,black
15494,1529,QJn0ZsWE,True,40,resign,1594,black
15495,1544,fGpkSBHo,True,51,outoftime,1428,white
15496,1648,CgzbKTJx,True,118,resign,1552,black
15503,1500,GSAIx2up,False,10,resign,1675,black
15504,1700,jFSRHJBz,True,30,resign,1604,white
15505,1696,p00akS3J,True,94,mate,1444,black
15506,1694,j0tRiaLx,True,78,mate,1246,black
15507,1658,VXSrXZ6s,True,57,resign,1684,white
15508,1893,wOmUHJXA,True,60,mate,1689,black
15509,1698,KMcbvYxa,True,41,mate,1678,white
15510,1553,udI2AigU,True,81,resign,1671,white
15511,1684,hrsjdYQG,True,45,outoftime,1659,white
15512,1669,Iid9f5T6,True,27,resign,1695,white
15513,1684,K8bjT4Am,True,47,resign,1680,black
15514,1668,SXb2k0WH,True,16,resign,1696,black
15515,1679,8pWq9xdR,True,48,resign,1692,white
15516,1667,YaFbZQIP,True,52,resign,1702,black
15517,1677,0Z2wKkt2,True,63,mate,1683,white
15518,1703,LeA5Ba5Z,True,132,mate,1688,black
15519,1699,l07f3ybC,True,53,resign,1689,white
15520,1655,3mKO67Mf,True,77,mate,1689,white
15521,1697,zjKZcsIc,True,54,resign,1798,white
15522,1756,IrnogJWH,True,56,mate,1707,black
15523,1804,xnV49Gkz,True,60,resign,1715,black
15524,1702,Q6dSp9pm,True,53,resign,1727,black
15525,1715,jMAbXZhx,True,76,resign,1748,black
15526,1718,W8UysTOs,True,51,mate,2040,white
15527,1493,OPRUAUSw,True,86,resign,1713,white
15528,1725,6C8AyJog,True,109,mate,1697,white
15529,1712,hQIR145L,True,84,resign,1777,black
15530,1697,soD6Kjy3,True,43,resign,1724,black
15531,1747,tvpBppjq,True,72,mate,1735,black
15532,1746,ASfwSqxx,True,53,resign,1757,white
15533,1753,dHMiO0Y4,True,93,mate,1751,white
15534,1847,DavAGlgK,True,34,resign,1762,black
15535,1746,exQjDY1E,True,54,mate,1901,black
15536,1756,uCK6d50U,True,90,outoftime,1385,black
15537,1387,tKFrkbtc,True,53,mate,1754,white
15538,1774,CHHmWHSw,True,72,resign,1765,black
15539,1765,5OnTQt6u,False,37,mate,1308,white
15540,1891,sXunv1V3,False,57,resign,1788,white
15541,1563,YKilJzaa,False,36,resign,1788,black
15542,1788,31NqMxQU,False,65,resign,1878,white
15543,1788,yUuGxgsm,False,58,draw,1352,draw
15544,1698,IXx8JBLG,False,49,mate,1788,white
15545,1788,qWWbgLcO,False,50,resign,2203,white
15546,1289,mGSxjWDp,False,49,resign,1558,white
15547,1296,AZgi3kef,True,55,resign,1443,white
15548,1281,wk2dylRC,True,18,resign,1275,black
15549,1333,njV3QQFV,True,92,mate,1291,black
15550,1303,OlvbbxXn,True,109,outoftime,1268,white
15551,1326,QmCyfnNZ,True,55,resign,1291,white
15552,1293,We7UXitd,True,57,resign,1698,white
15553,1591,PcpDbV7r,True,18,resign,1297,black
15554,1279,lrmG0vHu,True,29,draw,1300,draw
15555,1373,vEb3QuVc,True,41,mate,1265,white
15556,1274,WTd9a4Fy,True,19,mate,1348,white
15557,1216,hgiq9qGb,True,75,mate,1264,white
15558,1270,MARwKaBa,True,55,outoftime,1465,white
15559,1256,CqZ0wjbg,True,36,mate,1343,black
15560,1276,iJh0yeE8,True,73,outoftime,1286,white
15561,1621,IQRYet1g,True,19,resign,1564,white
15562,1390,a8ef7gF7,True,26,resign,1580,black
15563,1570,iFSYMuKX,True,42,outoftime,1569,black
15564,1518,IFbU2dcV,True,55,mate,1560,white
15565,1702,WD2Hox1k,True,78,resign,1567,black
15566,1560,Xv3Vkr7W,True,104,mate,1500,black
15567,2103,66kCk4xi,True,135,resign,2029,white
15568,2039,bhrILqur,True,55,resign,2094,white
15569,1473,0B0hS70K,True,44,resign,1462,black
15570,1430,aZEeEdpV,True,62,mate,1533,black
15571,1463,KsVpxIxY,True,28,resign,1364,white
15572,1491,CwrXlu5A,True,41,resign,1491,black
15573,1509,MP20dYb3,True,18,resign,1648,white
15574,1494,yWmXh0F3,True,80,resign,1291,black
15575,1337,HhMYxLAh,True,63,mate,1474,white
15576,1306,EKqqb2Yk,True,51,resign,1453,white
15577,1557,S7W6IUYQ,True,39,resign,1674,black
15578,1618,7oJ4bpBm,True,36,resign,1701,black
15579,1709,v8Bnfx5J,True,37,resign,1795,white
15580,1889,X7wsul05,True,39,mate,1692,white
15581,1812,cy0dcIE2,True,105,mate,1663,white
15582,1635,92pBdDer,True,20,resign,1652,white
15583,1660,SrGMaXC7,True,69,resign,1774,white
15584,1674,oNDS70sU,True,41,resign,1591,white
15585,1689,FysmOiY4,True,57,resign,1595,white
15586,1683,dOfz4RTe,True,91,mate,1677,white
15587,1711,zfOR4XRj,True,87,resign,1663,white
15588,1500,RiJP1uDN,True,68,resign,1674,black
15589,1663,tnmzMOHT,True,44,resign,1635,black
15590,1605,MhWuRsPW,True,81,outoftime,1666,white
15591,1680,8e0ItTZe,True,111,resign,1613,white
15592,1673,dYK1190t,True,90,outoftime,1535,black
15593,1607,YvyIsGv5,False,59,resign,1673,white
15594,1687,qH410IZt,True,53,resign,1620,white
15595,1739,Ayxk6tuc,True,62,resign,1698,black
15596,1714,VAL4DPZ7,True,111,outoftime,1615,white
15597,1786,B6sYar2S,True,72,outoftime,1725,black
15598,1711,rWOu6AiH,True,65,resign,1731,black
15599,1671,yiMtN1QL,True,35,resign,1699,white
15600,1714,nnoBiWIg,True,53,resign,1679,white
15601,1736,g57O0JyH,True,47,resign,1447,white
15602,1739,iY9cJQCk,True,51,resign,1750,black
15603,1283,hnu6sm4u,True,19,resign,1748,white
15604,2079,IlVn1mRo,True,57,resign,1752,black
15605,1738,NJJv7muA,True,70,mate,1763,black
15606,1757,wKlmBYWN,True,101,mate,1598,white
15607,1530,dZ0HCVab,True,57,resign,1783,white
15608,1726,IdjjHeiV,True,76,resign,1536,black
15609,1520,IFR6IL80,True,62,mate,1669,black
15610,1941,P5xPEj1Q,True,56,resign,1522,black
15611,1528,I9N2aoyu,True,107,mate,1681,white
15612,1642,0mPyN9xO,True,21,resign,1536,black
15613,1542,OG7dtFog,True,33,resign,1743,white
15614,1648,eQCfOH7H,True,69,resign,1527,white
15615,1534,3npN34ml,True,57,resign,1652,white
15616,1541,0ozyYLJB,True,37,resign,1681,white
15617,1550,eHN30gHt,True,47,resign,1626,white
15618,1652,s5f0ADSn,True,77,resign,1558,black
15619,1646,QFnxgoT5,True,60,resign,1567,black
15620,1656,unLXzwio,True,60,mate,1576,black
15621,1588,cFvryiCA,True,85,resign,1558,white
15622,1596,J0CzTH6D,True,125,resign,1576,white
15623,1581,xZzID2kD,True,61,resign,1833,white
15624,1585,mhaFP2nW,True,209,resign,1859,white
15625,1593,3RcNuMvw,True,89,mate,1680,white
15626,1756,9B2Xi4uI,True,104,draw,1588,draw
15627,1643,MxpS5jnV,True,49,resign,1575,white
15628,1699,RJrYZphp,True,116,mate,1583,black
15629,1588,eYCV0e3E,True,77,resign,1797,white
15630,1572,p8csnMig,True,78,resign,1731,black
15631,1584,dGpeHf5Y,True,43,mate,1565,white
15632,1568,tH0OEYoy,True,34,resign,1698,black
15633,1828,AmVga76G,True,70,resign,1572,black
15634,1568,MFWP05NU,True,23,resign,1645,white
15635,1578,OL04TGHI,True,132,resign,1623,white
15636,1587,OVmhjbzX,True,121,mate,1657,white
15637,1590,VGEdDLTp,True,50,resign,1934,white
15638,1600,VwpAstwn,True,51,resign,1657,white
15639,1610,EKN097jP,True,45,mate,1668,white
15640,1776,FVHChe2F,True,90,resign,1616,black
15641,1551,81BCYLdX,True,45,resign,1607,white
15642,1594,JmAX9rAE,True,26,resign,1623,black
15643,1595,wsUN33HY,True,19,resign,2189,white
15644,1649,Myz9uU1q,True,70,resign,1581,white
15645,1589,BE570jpv,True,27,resign,1710,white
15646,1593,5Ha9R8rX,True,99,resign,1853,white
15647,2030,wB3PUFEy,True,52,mate,1595,black
15648,1728,anmPksOQ,True,72,resign,1589,black
15649,1591,vv540AJ0,True,61,mate,1956,white
15650,1583,rLFgzIKL,True,33,mate,1832,white
15651,1590,oKD0mzPe,True,85,resign,1737,white
15652,1598,O1aeKYVU,True,45,mate,1712,white
15663,1847,SjyGWTnq,True,102,outoftime,1724,black
15664,1733,BXOSAfaa,True,24,resign,1800,white
15665,1880,TqdAknba,True,80,outoftime,1741,black
15666,1748,wawk02Fd,True,25,mate,1874,white
15667,1815,DPE1mbu6,True,12,resign,1758,black
15668,1743,BTLWdnmg,True,56,mate,1842,black
15669,1804,tZceAsBc,True,53,draw,1741,draw
15670,1800,K2ayt8Ek,True,63,resign,1727,white
15671,1735,8pXdECBa,True,75,mate,1847,white
15672,1743,yrCYqS7t,True,33,resign,1867,white
15673,1811,SdFSihKv,True,42,resign,1753,black
15674,1739,vAcUt4N7,True,64,mate,1809,black
15675,1723,gXubaboP,True,17,resign,1811,black
15676,1802,zVpq7Gze,True,34,resign,1733,black
15677,1743,zgUJS8bF,True,41,resign,1826,white
15678,1856,kYQEo3zi,True,37,mate,1726,white
15679,1815,T0lBIKUf,True,73,mate,1710,white
15680,1817,M6f7WsSj,True,110,outoftime,1719,black
15681,1729,JS3Hs1Cf,True,41,resign,1809,white
15682,1710,YdTn9ZlH,True,62,resign,1884,black
15683,1693,QD9fchtQ,True,44,mate,1797,black
15684,1801,y695C09C,True,57,draw,1689,draw
15685,1891,dEvcZHFh,True,49,mate,1668,white
15686,1677,sjrozzKu,True,55,resign,1804,white
15687,1686,D1T25WrN,True,83,mate,1805,white
15688,1812,iIqPjRcT,True,52,mate,1696,black
15689,1880,6hHlGbRn,True,26,resign,1703,black
15690,1681,aFoMqsZK,True,82,outoftime,1890,black
15691,1830,oOVXuygv,True,80,outoftime,1690,black
15692,1700,ZmCbS1t6,True,37,resign,1823,white
15693,1838,iFCBS7DK,True,18,resign,1679,white
15694,1697,TEKvQDGq,True,47,outoftime,1908,white
15695,1903,aNOsEN0q,True,42,resign,1704,black
15696,1713,cYyFW9u1,True,71,resign,1897,white
15697,1722,8dptcjnH,True,71,outoftime,1880,white
15698,1732,I2W2r9Cu,True,67,outoftime,1888,white
15699,1744,BmLDOCGt,True,75,outoftime,1850,white
15700,1760,euQD45XD,True,43,resign,1792,white
15701,1816,1mIDMdUc,True,41,resign,1775,black
15702,1793,j2nkHjrM,True,69,outoftime,1806,white
15703,1817,NT79AsYH,True,24,resign,1772,white
15704,1919,75rU3VvQ,False,41,resign,1772,black
15705,1787,uW6RqiDG,True,73,resign,1877,white
15706,1803,LCYpF5cV,True,31,resign,1886,white
15707,1830,ugAn4YGk,True,37,resign,1739,white
15708,1872,DOlMhN0n,True,84,outoftime,1852,black
15709,1877,6nr0qzOG,True,57,mate,1861,white
15710,1872,1mf2tsYU,True,29,resign,1850,white
15711,1830,Kl5OMSHr,True,56,outoftime,1881,black
15712,1610,7osAIvsP,True,36,resign,1352,black
15713,1296,2DCK5K6r,True,87,mate,1605,white
15714,1602,87uUPKdk,True,114,mate,1066,black
15715,1602,zCET88T5,False,53,resign,1477,white
15716,1477,86s5g46i,False,41,resign,1602,white
15717,2024,GMKUZSs3,False,62,mate,1708,black
15718,1708,68OBhLWc,False,63,resign,2024,white
15719,2024,5nvbvQs9,False,54,mate,1708,black
15720,2024,gP5y7JN4,False,38,resign,1708,black
15721,1708,Bl4J46Je,False,115,draw,1458,draw
15722,1844,0XTDPvxO,False,68,resign,1708,black
15723,1500,rFK4Y8gt,False,21,resign,1708,black
15724,1708,N8BHKGxI,False,64,resign,1545,white
15725,1708,XhMKGbHC,False,68,mate,1708,black
15726,1708,1Kyrn2ht,False,50,resign,1500,black
15727,1500,YEMT4fVY,False,61,mate,1708,white
15728,1708,j5XSpCce,False,8,resign,1478,black
15729,1577,SdHDVUT2,False,45,resign,1708,white
15730,1708,OEM7Uzrh,False,86,resign,1701,black
15731,1708,EKNqvzZA,False,84,resign,1520,black
15732,1410,SFcIkgfh,False,37,mate,1708,white
15733,1410,yBWZcqBw,False,119,resign,1708,white
15734,1708,iYFKVHDf,False,45,resign,1332,white
15735,1708,KhiiHTvz,False,46,resign,2180,white
15736,2180,9wIH9GUH,False,84,resign,1708,black
15737,1708,0I3K7eXR,False,45,draw,2180,draw
15738,1708,ml6RRI8n,False,52,resign,1323,black
15739,1540,SVtLq43U,False,25,resign,1708,black
15740,1708,e3hQaDTK,False,91,resign,1954,white
15741,1215,MKPIGXNs,False,3,resign,1708,white
15742,1668,iBa0DUK8,False,45,resign,1708,white
15743,1708,23I9pP3l,False,64,resign,1470,black
15744,1579,XES5OO6E,False,54,resign,1708,black
15745,1638,NW6zDJiq,False,101,resign,1708,white
